Review,Rating
"Lokasi di daerah uluwatu,sebelum memasuki pantai melewati tebing yang di ukir dangan patung-patung dari cerita mahabarata.pantainya sangat cantik dengan air berwarna biru jernih hanya sayang kurang banyak penghijauannya/pohon jadi sangat panas ",Bagus
"Pantai yang sedang hits di Bali. Bagi yang pertama kesini memang agak membingungkan mencari arahnya jadi jangan ragu-ragu untuk bertanya pada masyarakat sekitar. Pantai ini menarik, sebelum kita sampai di pantainya kita akan melihat tebing-tebing yang dikeruk kemudian ditambahkan ornamen patung Panca Pandawa dengan ukuran yang cukup besar. Mungkin karena inilah pantai ini disebut pantai Pandawa. Pantainya bagus, pasir putih dengan air biru jernih. Di sepanjang pantai banyak disewakan tempat duduk bersantai dengan payung besar. Di dalam juga banyak penjual makanan dan es kelapa muda yang segar. Sungguh menyenangkan duduk-duduk bersantai disini sambil menikmati es kelapa muda. Jika anda berkunjung ke Bali wajib berkunjung kesini.",Bagus
Pantai pandawa adalah pantai yang sangat menakjubkan. Ketika masuk ke area pantai pandawa sudah disuguhkan pemandangan yang sangat indah.,Bagus
"perjalan untuk ke pantai ini lumayan ke pelosok ya, tetapi jalanannya lumayan bagus kok. pantainya bersiiiiih, kalo siang hati silau lihat airnya. pasirnya putih bagus banget. sebelum masuk pantai ada tebing bertuliskan pantai pandawa. bagus banget. rumput lautnya juga banyak. pokoknya keren banget5",Bagus
o happy day yang namanya liburan.melepas penat di pantai ini.jalan kaki dan menikmati sunset dan deburan ombak.wah rindu sekali suasana ini.tahun depan mau kesini lagi.ga pernah bosen kalo ke bali.untuk dari penginapan ke pantai ini lumayan jauh.tapi terbayarkan..hehe,Bagus
"Pantai pandawa merupakan pantai yang sangat bagus, dengan pasir putihnya sebesar biji merica membuat pantainya terlihat sangat bersih. Ombaknya hanya sampai ditengah laut sehingga sangat aman apabila pengunjung berenang. Banyak rumput laut yang berserakan di bibir pantai, rumput laut dengan warna hijau dan merah tua. Di pantai ini banyak disewakan kano, jangan takut jika tidak bisa mengendarainya karena bisa didampaingi oleh pakarnya sekaligus dapat diambilkan foto dengan orangnya. Pantai ini baru dibuka sehingga masih sepi pengujung jika dibandingkan dengan pantai-pantai lain. Di tebing pantai pandawa terdapat patung-patung dewa yang ukurannya sangat besar. Sangat disayangkan bila pantai ini dilewatkan, karena pantainya recommended untuk dikunjungi.",Bagus
Sangat tenang dan tidak banyak turis. Pantai dengan pasir putih danair sejernih kristal. Banyak rumput laut bertebaran dan hati hati dengan karang,Bagus
"ini kali kedua saya mengunjungi pantai ini, tapi sayangnya saya kali ini datang pada saat sedang hujan. Pantai jadi tercampur dengan air hujan dan kehilangan aura warna biru seperti saat pertama kali saya lihat. Namun saya dapat merasakan bagaimana sensasi berenang saat hujan di pantai.",Bagus
"kali kedua pada juni 2015 saya ke Pandawa pantai ini sudah ebih tertata, sudah ada tulisan 'Pantai Pandawa yang tertata di tebing, semakin banyak penjual dan fasilitas yang memadai.",Bagus
"Pantainya lumayan cantik, rame banget sama turis domestik. Ada banyak spot untuk poto yang instagramable, yang berkesan banget ya patung dewa-dewi yang ukurannya cukup menakjubkan. Kalau mau coba watersport activity juga bisa disini. Saya coba parasailing. Yeah!",Bagus
"Pandawa termasuk pantai dengan pemandangan dan biru laut terbaik di Bali menurut saya. Parkirnya cukup luas dan pasirnya sungguh bersih. Namun sayangnya, saya kurang betah saat berada disini karena sangat sedikit spot-spot yang nyaman untuk sekedar duduk dan berteduh. Ditambah lagi udara yang lebih panas daripada pantai pada umumnya.Uniknya, saya merasakan udara sejuk saat di jalan masuk ke pantai. Setibanya di pantai justru udara terasa panas menyengat. padahal antara jalan masuk dan pantai hanya berjarak sekitar 300 meter.",Bagus
Pantai pandawa sangat indah dan menawan. Pasir putih bersih dan warna laut biru yang super indah. Ombak yang tidak terlalu besar sehingga memungkinkan anda untuk bermain cano. Recommend banget mengunjungi pandawa beach.,Bagus
Jalan mendekati pantai pandawa kanan kirinya terdapat tebing kapur dengan view yang indah. Saat tiba di pantai kita akan melihat laut luas lepas berwarna biru yang keren banget. Kalo ke bali harus berkunjung ke sini.,Bagus
"Untuk anda yang berencana ke pantai pandawa sebaiknya persiapkan diri anda terlebih dahulu. Di pantai ini sungguh panas sekali, akan tetapi semua nya terbayar dengan keindahan tebing dan pantai nya. Jadi untuk anda yang mau ke pantai ini lebih baik pada saat sore hari..",Bagus
pantai sangat indah dan serasa belum lengkap bila ke bali tidak mengunjungi pantai ini. semoga pemerintah menjaga kebersihan pantai ini agar tetap indah super panas tapi terbayar akan keindahan pantai dan air yang jernih. bermain kano akan selalu saya lakukan jika berada di pantai ini. sudah 5 atau 6 kunjungan dan tidak pernah bosan akan keindahan pantai pandawa. bali memang super indah ,Bagus
Ini adalah salah satu pantai yang tergolong baru di bali. Pantainya sangat indah dengan pasir putih. Jika ingin ketempat ini sebaiknya pagi atau sore hari karena pada siang hari sinar matahari terasa sangat panas dan menyengat.,Bagus
"Pantai nih Baru Baru Ramai pengunjung. Pantai ini adalah kunjungan sya yg ke2kali.Sblmnya ksana, msh sepi, dan tdk ada apa2.But now, amazing, Rame bingit, dsana ada permainan kano, hee lupa hrg ny brp. Masuk k pantai itu jg bayar loh, itung org.",Bagus
"Mengunjungi pantai pandawa, anda akan melewati jalanan dengan pemandangan bukit kapur di kanan kiri jalan. Pantai pandawa berpasir putih bersih dengan pemandangan yang indah. Pantai ini wajib dikunjungi karena sangat cocok untuk dijadikan spot berfoto.",Bagus
"Pantai ini termasuk masih baru di Bali. Jalan menuju pantai di bangun dengan cukup cantik, dengan hiasan patung Pandawa pada tebing kapur. Pantainya luas dan para pedagang makanan-minuman sudah diatur dengan rapi. Kebersihannya juga sangat terjaga.",Bagus
"Pantai ini dikelola dengan baik dan profesional. Jalan menuju lokasi benar2 seperti dibuka khusus dan dibangun dimana mana. Sebelum sampai ke lokasi pantai, sepanjang jalan terdapat patung2 dewa dengan ukuran besar yg dilelihurkan di Bali. Belum ke Bali kalo belum ke Pandawa..",Bagus
"Awal november kemarin saya ke pantai pandawa, cuaca lagi bagus, pantai terihat sangat bagus, air lautnya jernih, gradasi air lautnya indah, sangat direkomendasikan untuk berduaan dengan pasangan :P. Banyak tenda2 warung makan kecil2an juga disana. Tebing2 disekitar pantai juga menambah spot yang fotoable & instragamable :P. One of best beaches in bali.",Bagus
"Akhirnya maret lalu saya kepantai Pendawa , cukup panas tp pantainya bagus ...sempat minum kelapa muda disana ...yg saya kagumi adalah akses yg baru dibuat untuk menuju kesana , banyak bukit bukit yg harus dikepras dan dijadikan jalan , kesan saya luar biasa ini saya salut untuk hal ini .... Supaya pantai ini lbh bisa lbh banyak dikunjungi orang",Bagus
"Di pantai pandawa bisa naik kano trs di bawahnya ada rumput laut, apalagi pas laut pasang bagus airnya biru",Bagus
"Pantai pandawa bisa dikatakan pantai tersembunyi karena tempat ny yang cukup jauh dari permukiman warga saya pun kurang lebih harus menempuh 40km dari penginapan ke pantai pandawa tapi semua kelelahan itu terbayar semua setelah sampai. Tiket masuk 5rb/org yh ,",Bagus
"Mengunjungi pantai ini disarankan sore hari, karena cuacanya yang sangat panas, pantai ini memiliki hamparan pasir putih yang panjang, dengan sisi tebing yang unik, tidak terllau ramai pengungjung.",Bagus
"Pantai Pandawa Bali adalah salah satu kawasan objek wisata yang berada di Bali tepatnya di Desa Kutuh, Kecamatan Kutu Selatan, Kabupaten Badung. Pantai pandawa dikelilingi tebing-tebing yang sangat indah dan terdapat patung pandawa lima. Airnya yg sangat biru sangat menarik para wisatawan utk mengunjungi pantai yg indah ini. Pantai ini seringkali dijadikan utk foto prewedding karena keindahannya.",Bagus
ga nyangka kalau dibalik bukit-bukit ada surga yang tersembunyi...jalanan nya juga unik...jadi ciri khas tersendiri buat pandawa..patung-patungnya juga membuat pandawa lain daripada yang lain...ga heran kalau sekarang pandawa jadi primadona wiasatawan kalau ke bali,Bagus
"Pantai Pandawa terletak di daerah Jimbaran, Uluwatu. Dekat dengan simpang nirmala. Untuk mencapainya diperlukan transportasi berupa mobil atau sepeda motor. Pantai masih tenang dan bersih karena belum banyak pengunjung.",Bagus
"pantai yg jauh dr pusat keramaian,,,sebetulnya indah tapi berkunjunglah pada saat low season atau ketika orang2 tidak berlibur, karena jika saat liburan pantai ini crowded buanget,,,sulit utk menikmati keindahannya. harus menyewa mobil karena tidak ada public transport dan klo sendiri juga tdk mengerti jalan, jd klo sewa mobil plus driver mereka bisa langsung arahkan. jalan masuk ke pantai cuakepppp",Bagus
"Pantai yang indah cocok untuk surfing, jalanan dipenuhi dinding dengan patung2 khas bali, serta disuguhi pemandangan yang indah ",Bagus
"Garis pantai Pandawa ini panjang, asyik untuk berjalan-jalan atau lari-lari slow motion a la music video :DOmbak juga relatif aman terkendali lah. Jalan menuju pantai juga sudah bagus, dan untuk turun ke bawah tidak ribet seperti Dreamland yg harus naik shuttle dari sentral parkir. Mbok-mbok di sini cukup persistent saat menawarkan jasa mereka (pijat terutama), jadi kadang agak mengganggu saat sedang ingin berbaring tenang. But overall, pantai ini menyenangkan untuk berlama-lama.",Bagus
"Pantai ini tidak terlalu juah dari Bandara, ketika kita sampai di pantai pandawa akan disambut patung Pandawa disisi sebekah kiri, dari atas tebing bisa berfoto dengan pemandangan laut sejauh mata memandang. Panorama yang indah dari ketinggian, setibanya dipantai jika bosan hanya berenang atau bermain pasir bisa mencoba bermain kano.",Bagus
Pantai yang tersenbunyi di balik batu cadas. Saat masuk ke balik cadas disuguhi pemandangan pantai yang tidak terlalu bersih. Ombak sangat cocok buat surving. Sunset nya sangat indah..,Bagus
"sebelum balik ke jakarta,aku menyempatkan diri untuk melihat pantai pandawa..waktu liburan 2 th yang lalu,aku pernah melewati pantai pandawa,tapi hanya melintas saja,tidak turun ke bawah melihat2..pantai ini bisa di lihat dari atas,ketinggian..lalu kendaraan bisa turun mengikuti jalan sampai ke tepi pantainya,,di lihat dr atas, keliatan banget indahnya pantai pandawa ini..pas turun,uihhh bersih sekali pantainya dan blon terlalu ramai,jd enak banget kalo berjalan di pinggir pantai sore2 sambil mencari kerang2..",Bagus
"Pemandangannya bagus, tempat masih agak sepi, suasana nyaman, tetapi panas ketika siang hari.cocok untuk foto",Bagus
"Setelah melewati perjalanan yang berkelok-kelok dan berbukit-bukit, telah terbayarkan setelah melihat pemandangan indah ditempat ini. Di sekitar pintu masuk terdapat tebing yang dipahat membentuk parung Pandawa Lima. Ombaknya juga tidak terlalu besar. Banyak tempat spot foto juga disini",Bagus
"Pantai ini menawarkan pemandangan luar biasa. selain pantainya bagus, pantai ini juga menawarkan pemandangan pahatan tebing maha indah di lengkapi dengan patung raksasa pandawa 5. hampir disemua sisi sangat direkomendasikan untuk mengambil gambar. anda juga bisa menikati kano dengan kisaran harga 50ribu untuk 3 orang. pengalaman yang tiada terlupakan.",Bagus
"SUKA sama pantai ini karena dikelilingi tebing jadi suasananya beda aja. tempat makan juga banyak, toilet untuk mandi dan bilas juga ada",Bagus
"Salah satu pantai baru di bali yang lagi lagi membuat saya kagum dan semakin bangga akan keindahan indonesia, serasa di hawaii dan ukiran patung dari gunung itu keren banget! Ide gila dari pemahatnya buat pantai ini makin keren dengan laut biru nya! Recomended",Bagus
"Perjalanan menuju pantai nya di jamin membelalakkan mata, dengan tebing yang terpotong , jalan berkelok ,di ujung perjalanan disuguhi Pantai yang bersih. Memang sangat ramai, wajar karena memang indah pantainya ",Bagus
"Ombaknya tidak terlalu besar, sehingga menyenangkan, setengah hari bermain disini terasa kurang. Airnya jernih dan biru. Pasirnya putih, sampahnya hanya rumput laut.",Bagus
"Pantai yang masih alami dan natural untuk kita kunjingi, dimana masih beraih dan kita dapat melihat batuan yang di buwt menjadi jalan",Bagus
"saya kesini ketika anak sekolah sedang tidak liburan.sampai di pantai pandawa, saya ke pantai yang di sebelah kiri yang notabene lebih sepi.pasirnya putih bersih dengan ombak yang lumayan besar, pantainya tidak berkarang sehingga enak untuk main air.kita bisa menyewa long chair dengan membayar 50.000, dan duduk di tempat makan tanpa biaya",Bagus
"Jernih sekali airnya, paduan warna birunya air, putihnya pasir, sangat minim sampah domestik, seperti foto2 di kartu pos. Yang ada cuma sampah rumput laut segar (bisa buat oleh2 juga mungkin), tampaknya ini lokasi baru yang dikelola pemerintah. Ombak juga tidak besar. Banyak turis berjemur. Parkirnya luas dan cukup lengkap fasilitasnya. Panasnya maksimal. Untuk masuk kena 5 ribu Rupiah untuk mobil dan 3 ribu/orang. Murah sekali jika dibanding keindahannya. Untuk ke lokasi cukup menantang, naik turun bukit, dengan jalan yang mulus, yang spektakuler adalah gunung yang dipotong mulus sekali. Ikuti saja petunjuk rambu di jalan, sempat tersasar menggunakan googlemaps, karena ada beberapa jalan berubah. Posisinya persis di bibir pantai selatan Bali Nusa Dua menghadap Samudera Indonesia. ",Bagus
"Entah mengapa di situs Tripadvisor pantai ini dinamakan Pantai Pendawa, padahal dari papan penunjuk nama dan tanda-tanda lainnya nama pantai ini adalah Pantai Pandawa. Pantai ini sudah dikenal oleh para turis asing sejak jauh hari dan dikenal dengan nama Pantau Kutuh, karena letaknya di Desa Kutuh. Untuk menuju kesini jalanan yang ditempuh berbukit-bukit, terutama bukit kapur dan area sekitarnya belum terbangun seutuhnya, namun dapat ditempuh dengan menggunakan kendaraan bermotor sampai ke tempat parkir di bibir pantai. Pantainya berpasir putih dan belum terlalu ramai dengan wisatawan, bersih, banyak warung-warung makanan dan minuman di sepanjang pantai, ada juga jasa penyewaan kayak dan sunbed, cocok bagi anda yang ingin berjemur melegamkan kulit. Jika anda bosan dengan Pantai Kuta, Sanur atau pantai-pantai lainnya yang terlalu mainstream, kesini aja!",Bagus
"Bosan dengan pantai diseputarab kuta, seminyak dan sanur, tidak ada salahnya untuk berkunjung kepantai pandawa - pantai yang berada diselatan bali. pantai ini cukup tenang & bisa diberenangi, jadi nggak perlu khawatir & siapkan pakaian renang terbaik anda jika ke pantai pendawa, di sepanjang pantai banyak warung yang menjajakan kursi pantai yang bisa disewa, sebatok kelapa muda seharga 15rb rupiah juga cocok menemani suasan pantai. jika sudah berkeluarga dan punya anak kecil bisa dibawa ke sini karena area berenang sudah terlindung oleh safety net jadi relatif aman untuk si buah hati yang menikmati indahnya Bali.",Bagus
"Mengunjungi tempat ini saat kami menginap di Bali beberapa hari lalu, pantainya cukup indah dan cukup ramai orang yang mengunjungi tempat ini, menuju tempat ini akan melewati tebing-tebing batu.",Bagus
"Pantai pendawa adalah di daerah Nusa-dua . Pantai ini belum lama di buka. Dari atas pemandangan nya bagus sekali . Dan di kiri ada banyak ukuran dewa-dewa . Sayang nya sampai di pantai , banyak warung2 kecil . Sampah berserahka an . Kotor sekali .",Bagus
"Pantai yang bikin jatuh cinta, dikelilingi sama tebing"" dimana diantara tebing tsb terdapat patung patung pandawa 5 disepanjang jalan, warna biru lautnya dan bersih membuat nyaman saat berada disana",Bagus
"Keindahan pantai pandawa sangat memukau hati di tambah lagi di sebelah lereng2 bukit terdapat patung patung pandawa 5 di sepanjang jalan,warna lautya biru dan bersih membuat anda nyaman dan relax saat di sana",Bagus
"keren ,,,,,tapi masih perlu penataan lagi.dan jangan lupa kebersihan harus terjaga terus. Penjual makanan disekitar pantai ditata yang rapi bisa seperti pujasera dan disediakan menu menu khas bali ,,,",Bagus
"Saya termasuk salah satu orang yang paling sering ke pandawa. Bukan karena saya guide loh.. hehe.. namun memang pantai ini adalah salah satu pantai favorit saya. Bukan hanya laut dan pantai yang ada dsini, namun tebing batu yang indah serta patung tokoh pandawa yang terpahat indah, menambah suasana eksotis dan romantis terutama saat sunset tiba.",Bagus
"Pantai Pendawa menjadi tempat tujuan wisata pantai baru di Bali. Berjarak sekitar 1,1 km dari Garuda Wisnu Kencana (GWK). Dari akses masuk jika melihat ke sebelah kanan, terdapat pantai yang indah dengan garis panjang pasir putih. Bukit hijau di sekelilingnya menjadikan tempat ini seperti sebuah surga yang tersembunyi. Dinding batu yang terbentuk dari pengerukan untuk membuat jalan tidak ditinggalkan lengang begitu saja tetapi dipahati dan diisi oleh patung-patung Pandawa dari kisah mahabrata, serta papan nama yang bertuliskan PANTAI PANDAWA. Kita dapat berhenti sejenak untuk berfoto dengan latar belakang papan nama dan patung-patung tersebut sebelum memasuki area parkir pantai. Untuk tiket masuk 5rb per orang dibayar diloket depan.Pantai ini memiliki tempat parkir cukup luas, tetapi lumayan panas terik dan restoran-restoran kecil di sepanjang pantainya memberikan tawaran makanan dan minuman yang beragam. Kalau ingin sekedar berbaring menikmati suasana pantai kita bisa menyewa kursi malas dan payung yang banyak terdapat di pinggir pantai seharga Rp 50 rb. Ombaknya relatif tenang jadi bisa dibuat berenang atau pun main kano dengan biaya sewa kano 50rb satu kano untuk 2 orang. Disediakan baju pelampungnya juga. Sayangnya pada saat saya berkunjung, banyak sekali rumput laut bercampur dengan sampah plastik yang menjadikan pantai ini sedikit kotor. Jika ingin bilas atau sekedar buang air kecil, ada toilet dengan shower yang cenderung bersih.",Bagus
Pantai pandawa dulu belum seramai sekarang..sebelum ada tulisan pantai pandawa di tebing tempatnya nyaman banget...dan pantainya masi alami..belum banyak payung tertanam di pasir...dr ujung ke ujung...apalagi saat surut pantainya keliatan bagus deh...,Bagus
"Pantainya bersih, tempatnya seru..pantainya blm begitu ramai..uniknya pantainya terletak diantara tebing..",Bagus
"Kunjungan ke 2x nya gw di tahun ini,kalo yg dlu bs foto pas belokan sebelum 5 oatung tokoh pewayangan bali,skr udh gk bsa.Kalau mau berjemur pilih tempat yg agak ujung krna sepi.untuk makanan dan minunan disni harganya standart.sewa payung 25.000 smpe jam 5 sore dan kalau mau naik kano harganya 50.000",Bagus
"Letak pantai ini tidak jauh dari taman wisata terkenal GWK (Garuda Wisnu Kencana), sepanjan perjalanan , menuju pantai ini kita bisa melewati jalan yang diapit tebing putih nan indah, disana kita bisa menikmati berbagai permainan air seperti kano, atau sekedar berenang karena ombak di pantai ini tergolong ombak tenang, kalau ingin sekedar berbaring menikmati suasana pantai kita bisa menyewa kursi malas dan payung yang banyak terdapat di pinggir pantai. di pingir jalan dekat pantai ini terdapat 5 patung besar yang diartikan sebagai ""Pandawa"".",Bagus
"Tanggal 4 nov 2015 saya ke pantai pandawa, untuk lokasi kami menggunakan aplikasi waze agar mudah.Menuju pantai ini sangat indah, ada tebing menjulang tinggi disisi jalan, kemudian ada tulisan besar ""pantai pandawa"". Serta arca para pandawa dari hastinapura.Untuk tiket masuk 5rb per orang dibayar diloket depan. Kami datang sekitar jam stengah 2 dan matahari sangaat panas, namun keindahan pantai membuat saya tetap ingin berenan.Ombak di pantai pandawa sangat tenang, jadi bisa dibuat berenang atau pun main kano.Untuk kano dikenakan biaya 25rb/orang.Untuk biaya tenda sekitar 50rb, namun bisa ditawar, kami mendapatkan harga 100rb untuk 3 tenda dan 6 matras.Atau jika tidak ingin menggunakan tenda dan matras, bisa menggunakan tenda penjual makanan, namun harus jajan tentu'a. Tapi kalau menggunakan tenda penjual, kita tidak bisa melihat view pantai yg indah.Disini mayoritas turis lokal, berbeda dengan di kuta yg mayoritas turis asing.Ada bule2 gemesin loh, turis lokal yg pke bikini jg ada, hihihihu",Bagus
pantainya indah dan perjalanan untuk menuju ke pantai cukup bagus.banyak spot yang bisa dijadikan dokumentasi,Bagus
"Pantai Pandawa berbeda dengan pantai yang lain. Terdapat patung pandawa khas Bali. Selain berenang di sana kita bisa bermain kano. Juga tersedia kursi malas + payung yang bisa di sewa. Pancuran untuk membersihkan diri, parkir luas.",Bagus
"Air yg biru dan pasir yang putih membuatkan pantai ini sangat indah, apalagi jalan menuju pantai yg berupa belahan dari bukit,dimana ada 5 patung pandawa berukuran besar didinding tebing.Spot foto dari atas tebing juga sangat indah.",Bagus
"Dari nusa dua ke sini cari-cari, cukup mudah, akhirnya ketemu.Jalan menuju pantai kanan kiri tebing.Berfoto dengan background tebing dan pantai menjadi foto yang menarik.",Bagus
"Sebenernya yg sangat menarik adalah akses jalan menuju pantai ini,seperti bukit2 kapur di GWK dengan jalan kelak kelok. Di pantai berpasir putih ini banyak orang bermain kano,karena pantai ini tidak berombak besar.",Bagus
"Pantai yang paling indah, Air yang bening tanpa sampah sedikitpun, begitu nyaman untuk berenang bagi anak - anak atau pun orang dewasa. pemandangan yang indah disepanjang jalan di kelilingi Tebing Batu yang di pahat. disini terdapat 5 Patung Pandawa 5. so, come and enjoy.",Bagus
"tempat yang sangat cocok untuk refreshing. pantai yang sangat luas, tapi skrg sudah banyak sekali pengunjung yang berdatangan. tapi kursi tetap di sediakan oleh orang setempat",Bagus
"Sekitar jam 9 pagi kami sekeluarga sudah sampai di pantai ini dan masih sepi. Tiket masuknya 4ribu per orang. Pantainya memang cantik, pasir putih, laut biru. Keponakan saya yang berumur 4thn sangat betah bermain air disini. Karena ombaknya tidak begitu besar, jadi pantai ini cocok untuk berlibur bersama keluarga.",Bagus
"pertama aku liat pantai ini di film street society,langsung aku jatuh cinta pada pandangan pertama...spotnya bagus dari atas,tinggal penyesuaian aja pada pembangunan infrastrukturnya!",Bagus
"Memasuki Pantai Pandawa, disisi kiri kanan jalan terdapat bukit kapur yang indah, dan pantai ini ternyata juga di sebut sebut sebagai pantai rahasia atau secret beach, dan pada salah satu sisi tebing terdapat pahatan patung Pandawa dan Kunti, sesampainya di pantai terdapat banyak sekali para warga lokal yang menyewakan Kano, sayang sekali cuaca sangat terik dan saya sangat ingin bermain dengan Kano - kano tersebut, semoga lain waktu saya bisa berkunjung lagi ke Bali dan menikmati Pantai Pandawa pada sore hari supaya tidak terlalu terik dan bisa bermain Kano, selain bermain wisata air lainnya,..amazing beach dengan budidaya rumput lautnya yang juga masih terjaga,..",Bagus
"Uwoooooowww....Ga nyesel kesini sekarang. Tapi, dengan segala macam aktivitas pembangunan di sini, a few years later, tempat ini mungkin gak asyik dan gak bersih lagi. Buat yang udah bosan ke Kuta or Sanur, ayo main-main ke sini, coba kano nya. Masih murah lah, 50rb aja.",Bagus
pantainya bersih sekali..air lautnya juga biru bersih..permainan airnya baru kano yg tersedia..pemandangan tebingnya juga bagus..,Bagus
"Ini kunjungan kami yang ke 2 di pantai pandawa. Suasananya lebih ramai dibanding kunjungan kami yang pertama. Pantai pasirnya putih, airnya sangat jernih, ombaknya kecil dan pemandangannya bagus. Kami sangat menikmati berlibur di pantai ini",Bagus
Pada tanggal 20 Oktober 2015saya pergi jalan jalan selanjutnya ke pantai pandawa dan disana saya dan teman '' kantor saya sangat senang sekali ke pantai pandawa ini sampai kita foto '' di semua sisi pantai ini  dan saya sangat senang dengan keindahan pantai ini karna dari jauh saya liat pantai ini sangat bening banget air nya eehhh... ??? pas sampai dekat ternyata banyak sekali lohh... rumput lau yg menjadikan pantai ini semakin indah ...dan sangking cape nya saya main di pantai saya menikmati es kelapa muda yang sangat besar sekali ...ini cerita ku di PANTAI PANDAWA mana cerita mu ...??? :),Bagus
"Walaupun pantai ini sudah mulai ramai, namun tidak bisa disalahkan juga karena memang pantai indah ini memiliki akses yang mudah, dengan fasilitas seperti tempat makan, kamar mandi, restoran, tempat parkir yang cukup banyak, luas, dan bagus. Sehingga tidak perlu susah-susah untuk menikmati pantai ini. Tersedia pula kano untuk dipakai, Mungkin jika tidak suka keramaian, kita bisa berdiam di ujung pantai yang jauh dari pusat keramaian",Bagus
Pasir putih dan air laut yang biru.. Jalanan menuju pantai dikelilingi tebing dan dari jalan bisa terlihat pantainya indah sekali.. Banyak warung2 jadi bisa menikmati pantai sambil minum kelapa dan ngemil..,Bagus
"Pantai yg Indah dengan Pemandangan Pantainya dari atas bukit cadas, ditambah dengan Patung Pandawa Limanya, dijamin Pemandanganya Sangat Indah",Bagus
pantai yang menyenangkan disini bisa berenang bermain sampan atau sekedar berjemur dan berfoto tapi view yang bagus untuk berfoto itu bisa dari tebing yang didepan tulisan pantai pandawa dan untuk jalanannya sekarang sudah aspal tidak seperti tahun lalu ketika kesini dimana jalanannya masih berbatu.,Bagus
"Pantai Pandawa menurut saya pantainya bersih, pasir putihnya saya suka sekali, dan view lautnya sangat indah lalu pantai ini sangat unik karena ada di balik bukit dan kata driver saya pantai ini dulunya private beach akses menuju pantainya jauh dan hanya bisa ditempu dengan jalan kaki tapi setelah banyak di kunjungi wisatawan pantai ini dinamakan pantai pandawa dan di buatlah akses untuk mobil sampai kepantai ini, jadi bila kalian ke Bali sempatkanlah melihat indahnya pantai ini :)",Bagus
"tebingnya keren, pantainya apalagi.. luar biasa menakjubkan deh,, bisa berenang, airnya bening banget.. keren bgt pkoknya",Bagus
"Pantai ini sangat indah ,lautnya yang biru dan ciri khasnya yang terdapat banyak tebing tebing besar disini. pantai ini sangat bersih,cocok untuk bersantai.",Bagus
Diantara pantai yang ada di kuta yang paling saya sukai adalah pantai pandawa. Pantainya bersih dan keindahan pantainya luar biasa dengan pasir putihnya.,Bagus
"Pantai pandawa adalah salah satu pantai terindah yang ada di pulau bali. Pandai pandawa memiliki pemandangan yang sangat indah, di dalam perjalanan menuju pantai jika kalian melihat ke arah tebing kalian akan melihat indahnya patung yang terukir pada dinding tebing, dan jika kalian melihat kearah laut kalian akan melihat pemandangan yang sangat mengagumkan yang membuat kalian benar-benar terpukau akan keindahan alam bali yang satu ini. Selain itu pantai pandawa memiliki tempat yang sedikit tersembunyi yaitu di balik tebing, yang membuat pantai pandawa ini memiliki jaringan yang kurang baik. Itu artinya tempat ini juga bagus untuk tempat kalian bersantai tanpa ada gangguan dari lingkungan luar, dan kalian akan bisa menikmati keindahan pantai pandawa tanpa ada gangguan. ",Bagus
"Waaaw. Ini pantai yang sangat saya sukai. Selain unik karena berada di balik bukit yang dibelah, pantainya bersih. Jika kesini kita juga dapat melihat patung-patung yang berjejer indah, cocok buat foto heheheh",Bagus
"obyek wisata yang termasuk baru, sekitar 1,1 km dari GWK bali, tempat yang romantic bisa, rame2 juga seru. sekitar perjalanan kepantai menuruni tebing terdapat patung2 pandawa yang berjasa menciptakan tempat ini, parkiran luas, terik memang, tapi begitu sampai di pantai lupa suasana panas, berganti ingin bermain air laut, dengan menaiki kano menuju agak kedekat laut ada perbatasan seperti pantai buatan. jadi tidak perlu kuatir bila anak2 bermain kano disediakan pelampungsekitar pantai ada penyewaan tempat berteduh dengan kursi malas dan sekitar warung menjual pakaian, baju renang juga makanan.",Bagus
"Pantai Pandawa merupakan salah satu pantai pasir putih di bali, memang pantai ini belum sepopuler pantai kuta dan sanur, tapi untuk segi keindahan dan pasir putih yang halus, tidak kalah dibandingkan dengan pantai kuta dan sanur.",Bagus
"Mampir sini harus main Kano... Dengan hanya 50 rb rupiah kita bisa merasakan asyiknya berbasah-basah dan susah payahnya mengendalikan kano dengan dayung. Ombaknya relatif tenang dan pengunjung tidak terlalu ramai. Bagi yang suka olahraga ekstrim di sini juga ada olahraga paragliding, namun sepertinya perlu merogoh kocek cukup dalam",Bagus
"Saya ke sini jam 2 siang dan pastinya panas :) Tapi memang yang seru kan kalo panas. Airnya luar biasa jernih dan menyegarkan. Bisa menyewa tenda dan kano. Untuk tenda dikenakan biaya Rp. 50.000,- tapi cenderung aman karena saya dan suami meninggalkan handphone dan dompet di tenda tersebut selama sekitar 1 jam. Bisa memesan kelapa dengan harga Rp. 15.000,-. Terdapat toilet dengan shower yang cenderung bersih.",Bagus
"Pandawa adalah pantai indah yang membelah tebing untuk akses jalan nya, hamparan air biru yang terlihat jika anda sejenak berhenti sebelum turun menuju ke pantai. Patung2 Dewa terpampang di tengah2 tebing yang di lubangi, membuat pantai ini semakin indah.",Bagus
Pantai ini bisa dibilang masih baru dan sedang di explore. Jadi untuk sarana pendukungnya masih minim. Tetapi untuk ombak dan pantainya sungguh sangat indah dan cocok untuk surfing gelombang ombaknya.,Bagus
